Acc,F1,Brier,NLL,ECE,CP_AUROC,AURC,E-AURC,SAC@90,SAC@91,SAC@92,SAC@93,SAC@94,SAC@95,SAC@96,SAC@97,SAC@98,SAC@99,model,wrapper,uncertainty_type,gflops,params,split
0.7143,0.7118253308544986,0.0004109907548637185,1.278751243638661,0.08515676856040955,0.8325059190100762,0.11075724137369895,0.06537078970648277,0.5783,0.5262,0.4876,0.4302,0.3585,0.3001,0.1414,0.0071,0.0007,0.0007,ConvNeXt_Tiny,TempScaleWrapper,softmax_response,4.46,28.6,ood_test
0.7143,0.7118253308544986,0.0004109907548637185,1.278751243638661,0.08515676856040955,0.8127359328907227,0.12040649551438823,0.07502004384717206,0.5212,0.4624,0.3981,0.337,0.2718,0.1266,0.0258,0.0007,0.0007,0.0007,ConvNeXt_Tiny,TempScaleWrapper,entropy,4.46,28.6,ood_test
0.694,0.6903917614443902,0.0004204633562206867,1.3600298376569466,0.03325563669204712,0.8428788071424536,0.11638154010506643,0.06387286374938238,0.5645,0.5336,0.4966,0.4637,0.4223,0.3321,0.0582,0.0071,0.0012,0.0012,Swin_T,None,softmax_response,4.49,28.3,ood_test
0.694,0.6903917614443902,0.0004204633562206867,1.3600298376569466,0.03325563669204712,0.8114270309468649,0.1318606264797564,0.07935195012407235,0.4777,0.4417,0.3866,0.3359,0.2553,0.0177,0.0069,0.0069,0.0011,0.0011,Swin_T,None,entropy,4.49,28.3,ood_test
0.694,0.6903917614443902,0.00042921460808592566,1.3430947856539088,0.08624745905399323,0.84893567177111,0.111226702144341,0.05871802578865694,0.5713,0.5407,0.5131,0.4888,0.4522,0.4065,0.3326,0.1101,0.0056,0.0015,Swin_T,TempScaleWrapper,softmax_response,4.49,28.3,ood_test
0.694,0.6903917614443902,0.00042921460808592566,1.3430947856539088,0.08624745905399323,0.8388974119907329,0.11700794396092556,0.06449926760524151,0.5592,0.5283,0.5001,0.4552,0.4126,0.3333,0.2258,0.0074,0.0015,0.0015,Swin_T,TempScaleWrapper,entropy,4.49,28.3,ood_test
0.7637,0.7609964566844875,0.0003423702137846156,1.072260889217997,0.050089627504348755,0.8289146359702478,0.09402332729019301,0.06358993980890706,0.7005,0.6628,0.6248,0.5777,0.5271,0.0078,0.0078,0.0005,0.0005,0.0005,vit_base_patch16_clip_224.laion2b_ft_in12k_in1k,None,softmax_response,17.56,86.6,ood_test
0.7637,0.7609964566844875,0.0003423702137846156,1.072260889217997,0.050089627504348755,0.7940776941179575,0.10933373503072437,0.07890034754943842,0.6354,0.6056,0.5301,0.3701,0.0079,0.0006,0.0006,0.0006,0.0006,0.0006,vit_base_patch16_clip_224.laion2b_ft_in12k_in1k,None,entropy,17.56,86.6,ood_test
0.7637,0.7609964566844875,0.00034923439870604764,1.0441823503812346,0.08236639946699142,0.8418802795996572,0.08487782969666641,0.05444444221538045,0.6982,0.6668,0.6365,0.6075,0.5672,0.5001,0.4369,0.0004,0.0004,0.0004,vit_base_patch16_clip_224.laion2b_ft_in12k_in1k,TempScaleWrapper,softmax_response,17.56,86.6,ood_test
0.7637,0.7609964566844875,0.00034923439870604764,1.0441823503812346,0.08236639946699142,0.8317880060384908,0.09072702390309272,0.06029363642180676,0.6972,0.6617,0.6265,0.5848,0.5453,0.4749,0.0053,0.0005,0.0005,0.0005,vit_base_patch16_clip_224.laion2b_ft_in12k_in1k,TempScaleWrapper,entropy,17.56,86.6,ood_test
0.733,0.7296091510195427,0.0004529300276255212,1.4766437785345865,0.24529044330120087,0.8098476580263756,0.1178077657836805,0.07847123632071848,0.5673,0.5121,0.4057,0.0165,0.0135,0.0089,0.0078,0.0016,0.0016,0.0016,EfficientNet_B4,None,softmax_response,4.39,19.3,ood_test
0.733,0.7296091510195427,0.0004529300276255212,1.4766437785345865,0.24529044330120087,0.7234498827352576,0.15473607456393343,0.11539954510097142,0.0188,0.0158,0.0143,0.0129,0.011,0.0092,0.0015,0.0015,0.0015,0.0015,EfficientNet_B4,None,entropy,4.39,19.3,ood_test
0.733,0.7296091510195427,0.0003861862577549933,1.1937113502300658,0.07904895395040512,0.8394904731977253,0.09911555529463688,0.05977902583167486,0.6342,0.603,0.5617,0.5246,0.4517,0.3643,0.1328,0.0059,0.0059,0.0021,EfficientNet_B4,TempScaleWrapper,softmax_response,4.39,19.3,ood_test
0.733,0.7296091510195427,0.0003861862577549933,1.1937113502300658,0.07904895395040512,0.826972065954392,0.10616256737624308,0.06682603791328107,0.6156,0.578,0.5292,0.4659,0.342,0.1232,0.0057,0.0052,0.0052,0.0017,EfficientNet_B4,TempScaleWrapper,entropy,4.39,19.3,ood_test
0.7232,0.7201552008300814,0.0005593222042773088,1.799188665010715,0.36810818314552307,0.764029000444396,0.14899247010397046,0.1065456712882859,0.0053,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,ResNeXt101_64X4D,None,softmax_response,15.46,83.5,ood_test
0.7232,0.7201552008300814,0.0005593222042773088,1.799188665010715,0.36810818314552307,0.6357011497950662,0.20962162362830514,0.16717482481262058,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,ResNeXt101_64X4D,None,entropy,15.46,83.5,ood_test
0.7232,0.7201552008300814,0.0003999298984204354,1.2595406257740485,0.08075825870037079,0.8273726837050488,0.11234648895674679,0.06989969014106223,0.5934,0.5598,0.4895,0.4446,0.2274,0.0226,0.017,0.0167,0.001,0.001,ResNeXt101_64X4D,TempScaleWrapper,softmax_response,15.46,83.5,ood_test
0.7232,0.7201552008300814,0.0003999298984204354,1.2595406257740485,0.08075825870037079,0.7979878386522328,0.1263334700923463,0.08388667127666175,0.5192,0.4523,0.3567,0.0148,0.0141,0.0111,0.0007,0.0007,0.0007,0.0007,ResNeXt101_64X4D,TempScaleWrapper,entropy,15.46,83.5,ood_test
0.5602,0.555446066289107,0.0005893552991967176,2.1684679492734062,0.12616902589797974,0.8487202850472911,0.18858648566189984,0.07337878201329388,0.3495,0.3307,0.314,0.2952,0.2726,0.2389,0.2163,0.1844,0.1263,0.0791,ShuffleNet_V2_X1_0,None,softmax_response,0.14,2.3,ood_test
0.5602,0.555446066289107,0.0005893552991967176,2.1684679492734062,0.12616902589797974,0.8441607898757655,0.190766799469339,0.07555909582073304,0.3543,0.3353,0.3138,0.289,0.2637,0.2355,0.2136,0.1722,0.1201,0.0769,ShuffleNet_V2_X1_0,None,entropy,0.14,2.3,ood_test
0.5602,0.555446066289107,0.0005724653117683647,2.0754675870794106,0.05651216581463814,0.8479355290995112,0.18939431249657612,0.07418660884797017,0.3535,0.3323,0.312,0.2877,0.2593,0.2341,0.2102,0.1681,0.1137,0.0747,ShuffleNet_V2_X1_0,TempScaleWrapper,softmax_response,0.14,2.3,ood_test
0.5602,0.555446066289107,0.0005724653117683647,2.0754675870794106,0.05651216581463814,0.8340829194536675,0.19598894338920197,0.08078123974059602,0.3401,0.3227,0.304,0.2758,0.2489,0.2197,0.199,0.1644,0.1109,0.0711,ShuffleNet_V2_X1_0,TempScaleWrapper,entropy,0.14,2.3,ood_test
0.7317,0.7291235031684831,0.00041151787341441504,1.3620117785609573,0.12908105552196503,0.7947519933641379,0.12613136824786825,0.0863898278589467,0.5347,0.4128,0.0626,0.0018,0.0018,0.0002,0.0002,0.0002,0.0002,0.0002,ConvNeXt_Small,None,softmax_response,8.68,50.2,ood_test
